29.082,6,0.47741,2.9929,3.0297,2.2081
36.262,1,0.51921,3.7292,3.0396,2.2777
10.649,2,0.73762,4.3614,3.0495,2.0194
34.073,2,0.82898,3.3342,3.0594,2.2514
25.504,2,0.70218,3.1262,3.0693,2.1636
3.6452,4,0.48264,1.9602,3.0792,1.9428
41.183,2,0.43712,3.4998,3.0891,2.316
38.585,6,0.66155,2.2761,3.099,2.2878
45.352,4,0.30534,2.511,3.1089,2.3533
33.892,2,0.35123,2.6401,3.1188,2.2365
23.466,2,0.65327,3.1373,3.1287,2.1301
43.521,2,0.15393,1.9674,3.1386,2.3285
41.664,4,0.50562,4.1807,3.1485,2.3078
32.134,2,0.88545,3.4868,3.1584,2.2103
44.978,3,0.022718,4.7427,3.1683,2.3366
36.255,2,0.064288,1.9668,3.1782,2.2472
48.198,4,0.66727,3.8558,3.1881,2.3644
23.334,2,0.45633,2.6951,3.198,2.1136
28.848,2,0.5401,3.9225,3.2079,2.1666
14.997,5,0.16069,2.7207,3.2178,2.026
28.235,3,0.37176,1.9895,3.2277,2.1562
26.384,5,0.40196,2.1167,3.2376,2.1355
27.293,2,0.29822,2.9834,3.2475,2.1425
36.266,2,0.91806,3.7093,3.2574,2.2301
20.473,6,0.17111,1.6314,3.2673,2.07
22.943,4,0.62314,3.8817,3.2772,2.0925
26.696,6,0.44325,2.3612,3.2871,2.1279
44.164,1,0.6423,2.4098,3.297,2.3005
32.045,4,0.4679,3.4826,3.3069,2.1771
47.397,3,0.0029216,3.3811,3.3168,2.3285
32.357,3,0.60862,3.0523,3.3267,2.176
52.294,2,0.056279,4.9339,3.3366,2.3733
32.61,0,0.023486,4.8233,3.3465,2.1743
32.217,3,0.48313,4.1139,3.3564,2.1682
36.397,5,0.4315,2.2968,3.3663,2.2079
36.992,3,0.708,3.3472,3.3762,2.2117
43.054,4,0.18999,4.2363,3.3861,2.2702
45.441,4,0.040538,2.067,3.396,2.292
35.51,2,0.99919,3.1518,3.4059,2.1906
37.987,1,0.59533,3.2298,3.4158,2.2132
12.955,3,0.83148,3.5752,3.4257,1.9608
18.863,3,0.020384,4.0426,3.4356,2.0178
39.296,2,0.60675,2.9802,3.4455,2.22
34.908,6,0.37155,2.9296,3.4554,2.174
17.427,0,0.69348,4.5904,3.4653,1.9971
42.589,5,0.97478,3.0039,3.4752,2.2466
41.942,2,0.014901,2.1268,3.4851,2.238
27.71,4,0.00049203,4.4058,3.495,2.0936
40.841,2,0.56565,3.7793,3.505,2.2229
28.926,2,0.64047,3.1052,3.5149,2.1016
26.927,4,0.29356,3.9543,3.5248,2.0795
36.592,1,0.35192,1.178,3.5347,2.1741
43.309,3,0.18685,4.1143,3.5446,2.2392
27.777,2,0.48156,2.6512,3.5545,2.0818
39.534,1,0.086153,2.6189,3.5644,2.1973
24.469,5,0.45191,1.4977,3.5743,2.0445
45.497,2,0.37926,3.5323,3.5842,2.2527
33.264,7,0.90547,2.4771,3.5941,2.1283
44.742,2,0.17367,4.521,3.604,2.241
17.548,4,0.41585,4.438,3.6139,1.967
31.229,7,0.76961,2.8232,3.6238,2.1018
24.146,2,0.724,2.0533,3.6337,2.0289
30.398,5,0.99694,3.5094,3.6436,2.0893
25.369,1,0.81352,3.6789,3.6535,2.037
32.048,2,0.68803,3.7526,3.6634,2.1017
43.85,4,0.023153,4.5175,3.6733,2.2177
24.055,3,0.23624,2.4133,3.6832,2.0177
21.011,3,0.82004,3.4353,3.6931,1.9852
22.749,2,0.6854,4.0519,3.703,2.0005
38.837,2,0.0024796,4.0002,3.7129,2.1593
47.335,1,0.33606,4.107,3.7228,2.2423
41.13,6,0.082474,4.4847,3.7327,2.1782
15.371,5,0.45585,1.5429,3.7426,1.9185
29.945,5,0.92478,1.6714,3.7525,2.0622
54.154,1,0.17921,2.0881,3.7624,2.3023
20.196,4,0.96586,2.8864,3.7723,1.9607
47.671,2,0.59689,3.6711,3.7822,2.2334
23.502,1,0.84724,2.664,3.7921,1.9897
39.041,7,0.17311,3.2208,3.802,2.143
8.9971,3,0.10401,4.6552,3.8119,1.8405
30.271,3,0.91096,3.1521,3.8218,2.0513
22.75,1,0.16607,4.4597,3.8317,1.974
24.066,0,0.61424,2.0695,3.8416,1.9852
12.84,1,0.27069,2.3667,3.8515,1.8709
22.122,1,0.0095908,2.8598,3.8614,1.9617
17.929,3,0.64394,3.1724,3.8713,1.9177
40.237,1,0.94437,3.4092,3.8812,2.1388
18.362,2,0.082695,2.6028,3.8911,1.918
43.862,3,0.42051,2.7643,3.901,2.171
19.119,5,0.34277,1.9177,3.9109,1.9216
30.864,3,0.15381,2.4606,3.9208,2.037
25.364,5,0.86206,1.903,3.9307,1.98
19.084,4,0.23161,1.8427,3.9406,1.9152
31.715,1,0.83985,3.038,3.9505,2.0395
28.818,1,0.45481,3.1271,3.9604,2.0085
36.485,5,0.72208,5.2483,3.9703,2.0832
33.405,10,0.17736,1.8043,3.9802,2.0504
20.944,2,0.93943,4.4518,3.9901,1.9238
41.798,3,0.84753,4.4179,4,2.1304
13.163,3,0.29035,3.7215,4.0099,1.842
28.007,2,0.0011771,4.4545,4.0198,1.9885
32.81,6,0.71682,1.4154,4.0297,2.0345
27.706,1,0.66666,3.9534,4.0396,1.9815
16.464,4,0.80722,2.1025,4.0495,1.8671
51.484,3,0.21346,2.0116,4.0594,2.2153
25.177,2,0.99681,1.4029,4.0693,1.9503
23.181,3,0.98178,2.9104,4.0792,1.9283
32.303,4,0.29182,3.906,4.0891,2.0176
16.341,4,0.043262,4.7369,4.099,1.856
25.523,2,0.88588,3.7617,4.1089,1.9458
39.13,1,0.93331,1.8962,4.1188,2.0799
32.533,0,0.56752,3.9077,4.1287,2.012
23.303,3,0.58,2.5862,4.1386,1.9177
23.789,4,0.84478,2.1295,4.1485,1.9206
27.48,1,0.8242,4.9331,4.1584,1.9556
24.277,3,0.55172,1.7616,4.1683,1.9216
18.933,2,0.079536,3.2477,4.1782,1.8662
27.928,4,0.37888,4.4454,4.1881,1.9542
28.227,5,0.61411,1.7448,4.198,1.9552
30.653,3,0.16267,2.6628,4.2079,1.9775
25.55,0,0.37132,4.3671,4.2178,1.9246
25.379,5,0.40269,3.7343,4.2277,1.9209
26.712,4,0.46934,5.2679,4.2376,1.9323
24.936,3,0.93612,2.3587,4.2475,1.9126
18.814,4,0.62718,3.3086,4.2574,1.8494
15.5,2,0.19749,3.406,4.2673,1.8143
30.953,3,0.4858,2.2427,4.2772,1.9669
28.592,4,0.25116,3.0607,4.2871,1.9414
30.843,4,0.31722,3.509,4.297,1.962
24.783,3,0.14225,3.2893,4.3069,1.8994
40.374,2,0.86958,2.8266,4.3168,2.0534
34.037,6,0.04714,4.0764,4.3267,1.9881
28.542,1,0.55695,3.6508,4.3366,1.9312
49.185,3,0.29142,2.6022,4.3465,2.1357
39.873,4,0.26093,4.721,4.3564,2.0407
36.805,2,0.082372,1.6778,4.3663,2.0081
36.093,7,0.15645,3.9962,4.3762,1.9991
20.001,0,0.29447,2.2519,4.3861,1.8362
23.294,6,0.13983,2.9284,4.396,1.8672
34.164,2,0.84481,2.9144,4.4059,1.974
30.204,4,0.93686,1.9208,4.4158,1.9325
23.983,1,0.29597,3.4409,4.4257,1.8684
9.699,4,0.36357,4.5952,4.4356,1.7236
27.189,2,0.74749,2.1132,4.4455,1.8966
30.439,2,0.49207,2.8853,4.4554,1.9272
18.079,3,0.55311,2.0054,4.4653,1.8017
32.071,3,0.54721,3.1726,4.4752,1.9398
40.684,3,0.031871,5.566,4.4851,2.024
35.947,3,0.13175,5.2159,4.495,1.9747
28.3,3,0.56732,4.3685,4.505,1.8964
26.959,1,0.43742,4.4814,4.5149,1.8811
36.571,3,0.070505,2.7434,4.5248,1.9753
29.788,2,0.75802,2.9968,4.5347,1.9056
20.112,0,0.31352,3.1299,4.5446,1.8069
19.181,2,0.38713,4.6288,4.5545,1.7957
31.788,5,0.33921,2.124,4.5644,1.9199
40.495,2,0.074994,4.4095,4.5743,2.0051
25.383,1,0.88772,5.4639,4.5842,1.8521
21.433,5,0.62924,2.7272,4.5941,1.8107
18.521,6,0.040742,2.1297,4.604,1.7797
28.842,3,0.20878,2.3345,4.6139,1.8811
38.262,2,0.96725,4.1373,4.6238,1.9734
25.856,3,0.40808,1.3059,4.6337,1.8475
24.246,1,0.57674,3.3492,4.6436,1.8295
38.277,3,0.54376,3.6532,4.6535,1.9679
26.704,4,0.66456,4.0047,4.6634,1.8503
35.539,0,0.00058719,4.5894,4.6733,1.9368
37.098,4,0.34136,4.3751,4.6832,1.9506
29.255,3,0.066044,4.5482,4.6931,1.8703
23.42,0,0.90011,4.0762,4.703,1.8101
44.811,7,0.83914,2.795,4.7129,2.0221
42.962,6,0.10946,3.4519,4.7228,2.0018
28.305,2,0.89022,2.2638,4.7327,1.8534
28.407,0,0.73806,3.775,4.7426,1.8525
37.91,1,0.5501,4.0807,4.7525,1.9457
20.652,3,0.3541,2.7098,4.7624,1.7713
32.915,2,0.50729,4.1042,4.7723,1.8921
22.087,1,0.18973,3.1377,4.7822,1.782
24.492,1,0.022383,3.8828,4.7921,1.8042
37.626,0,0.11932,2.7879,4.802,1.9337
28.916,2,0.92308,1.6466,4.8119,1.8447
37.567,6,0.85372,3.6829,4.8218,1.9294
26.188,1,0.79004,3.2296,4.8317,1.8138
18.573,0,0.17898,4.6246,4.8416,1.7358
30.502,0,0.86189,1.7941,4.8515,1.8533
37.718,5,0.27447,2.8247,4.8614,1.9236
26.019,3,0.51082,2.4312,4.8713,1.8048
18.568,4,0.052368,2.6747,4.8812,1.7284
38.663,5,0.24584,4.4182,4.8911,1.9276
11.51,4,0.067747,3.2899,4.901,1.6542
18.614,5,0.38505,3.1111,4.9109,1.7234
18.231,3,0.90223,4.6649,4.9208,1.7178
21.791,1,0.6699,1.9371,4.9307,1.7516
23.247,3,0.040364,3.3084,4.9406,1.7643
24.862,3,0.24391,4.1536,4.9505,1.7787
31.282,3,0.52223,4.2701,4.9604,1.8411
38.349,4,0.41562,3.5344,4.9703,1.9099
42.103,3,0.092006,2.4286,4.9802,1.9456
35.652,3,0.83514,1.0715,4.9901,1.8793
29.701,3,0.71069,5.6771,5,1.818
19.392,2,0.15041,1.3754,5.0099,1.7131
27.483,1,0.36192,3.6155,5.0198,1.7922
14.183,2,0.50779,2.6317,5.0297,1.6574
30.941,4,0.51682,1.8073,5.0396,1.8232
29.186,4,0.61238,3.8309,5.0495,1.8039
32.07,1,0.36192,3.6137,5.0594,1.8309
27.42,0,0.81178,3.3319,5.0693,1.7827
42.449,2,0.10995,5.2684,5.0792,1.9312
48.934,4,0.68041,5.243,5.0891,1.9942
37.277,5,0.62466,3.0363,5.099,1.8759
25.955,5,0.4371,1.6952,5.1089,1.7609
18.886,2,0.71084,3.3306,5.1188,1.6884
28.141,6,0.85562,3.9362,5.1287,1.7792
32.811,1,0.15565,4.2133,5.1386,1.8241
29.893,2,0.94855,2.0746,5.1485,1.7931
28.239,2,0.42599,2.6912,5.1584,1.7748
43.254,3,0.68512,2.5365,5.1683,1.9232
26.865,1,0.7216,5.3502,5.1782,1.7575
21.546,2,0.26065,2.8561,5.1881,1.7026
25.532,4,0.29315,3.3784,5.198,1.7407
22.303,6,0.96951,1.6561,5.2079,1.7066
28.995,2,0.86978,4.6328,5.2178,1.7718
30.863,2,0.86875,4.3157,5.2277,1.7887
40.234,3,0.9204,5.3038,5.2376,1.8806
41.086,5,0.9526,3.4034,5.2475,1.8874
11.65,1,0.54926,2.4861,5.2574,1.5913
21.617,5,0.26747,3.2165,5.2673,1.6892
5.7556,3,0.50342,2.1774,5.2772,1.5288
27.771,3,0.14521,3.6788,5.2871,1.7472
24.891,6,0.21956,3.2113,5.297,1.7167
38.63,2,0.44366,3.7059,5.3069,1.8523
24.195,2,0.83616,2.205,5.3168,1.7062
30.983,1,0.35886,4.7943,5.3267,1.7724
31.391,3,0.11075,1.6641,5.3366,1.7747
38.768,3,0.82239,3.1932,5.3465,1.8467
43.442,2,0.55437,2.9901,5.3564,1.8917
39.69,0,0.25093,5.4221,5.3663,1.8525
26.717,2,0.35937,1.3956,5.3762,1.721
36.815,0,0.49956,1.5639,5.3861,1.8202
41.407,0,0.16975,4.9386,5.396,1.8644
18.132,4,0.9517,2.6566,5.4059,1.6299
32.292,2,0.087838,2.9865,5.4158,1.7698
38.942,2,0.34417,2.9604,5.4257,1.8346
32.955,5,0.6487,1.2861,5.4356,1.773
19.415,6,0.98932,2.6234,5.4455,1.6359
55.349,0,0.43272,4.7189,5.4554,1.9935
43.306,5,0.38018,2.6674,5.4653,1.8713
27.334,2,0.36044,1.9653,5.4752,1.7099
32.249,7,0.34805,2.0059,5.4851,1.7573
45.44,5,0.23176,3.5896,5.495,1.8875
23.866,6,0.8085,2.9587,5.505,1.6701
25.056,6,0.20194,3.1145,5.5149,1.6803
34.421,1,0.60554,2.2647,5.5248,1.7722
18.769,4,0.68758,4.348,5.5347,1.614
20.57,3,0.3582,3.776,5.5446,1.6303
29.749,3,0.8702,2.8803,5.5545,1.7204
43.393,5,0.25164,2.4024,5.5644,1.8551
38.132,2,0.67585,1.2727,5.5743,1.8008
52.35,6,0.35128,3.3248,5.5842,1.9413
27.443,3,0.21465,2.1001,5.5941,1.6905
24.386,1,0.53009,4.4257,5.604,1.6582
37.359,3,0.37222,3.6775,5.6139,1.7863
36.449,6,0.80555,4.2521,5.6238,1.7755
34.57,5,0.73833,4.9171,5.6337,1.755
28.8,0,0.94165,2.2956,5.6436,1.6956
28.023,3,0.5369,4.3944,5.6535,1.6861
27.036,3,0.46279,2.5626,5.6634,1.6746
24.32,3,0.46549,2.8519,5.6733,1.6457
14.002,5,0.14327,4.0465,5.6832,1.5409
29.596,5,0.78032,2.1191,5.6931,1.6951
28.602,0,0.11114,4.8329,5.703,1.6835
11.997,1,0.82754,2.6782,5.7129,1.5158
17.819,3,0.41102,3.3045,5.7228,1.5723
29.742,2,0.01632,2.5042,5.7327,1.6899
26.127,2,0.61119,1.6027,5.7426,1.6521
16.892,6,0.89984,2.2717,5.7525,1.558
32.076,0,0.56905,2.0422,5.7624,1.7082
42.744,2,0.78548,3.5225,5.7723,1.8132
22.614,3,0.42526,2.7154,5.7822,1.6103
43.641,6,0.16663,2.0505,5.7921,1.8189
37.976,1,0.55531,2.7577,5.802,1.7605
30.306,5,0.82753,2.9795,5.8119,1.6822
29.645,7,0.025394,4.8012,5.8218,1.6739
35.163,0,0.78745,1.9036,5.8317,1.7274
42.514,4,0.53196,4.331,5.8416,1.7993
42.933,3,0.51273,5.052,5.8515,1.8018
20.711,1,0.818,4.6289,5.8614,1.5779
24.844,0,0.37685,3.5889,5.8713,1.6176
37.004,4,0.34652,2.2778,5.8812,1.7376
21.703,6,0.97054,2.7575,5.8911,1.5829
29.594,1,0.78096,1.8688,5.901,1.6602
4.7596,4,0.27144,3.0376,5.9109,1.4102
46.868,1,0.0020727,3.1012,5.9208,1.8296
29.165,6,0.88611,3.955,5.9307,1.651
38.45,3,0.10278,2.8901,5.9406,1.7422
36.147,3,0.45934,2.939,5.9505,1.7175
38.472,4,0.81141,5.9224,5.9604,1.7391
40.455,4,0.32222,1.8895,5.9703,1.7573
21.238,3,0.99032,3.631,5.9802,1.5635
35.059,4,0.36427,4.8133,5.9901,1.7001
40.566,3,0.35263,1.358,6,1.7535
33.431,1,0.5394,1.779,6.0099,1.6805
25.329,1,0.083502,4.5501,6.0198,1.5979
10.012,3,0.38657,3.0689,6.0297,1.4431
53.073,5,0.079838,3.2473,6.0396,1.8721
24.252,2,0.30202,3.4085,6.0495,1.5822
37.919,0,0.87298,1.2584,6.0594,1.7173
25.465,4,0.3477,2.3326,6.0693,1.5911
47.24,3,0.98821,4.0367,6.0792,1.8073
3.7218,1,0.92125,3.6017,6.0891,1.3705
30.949,5,0.98342,2.1437,6.099,1.6411
22.157,5,0.24857,1.7708,6.1089,1.5516
21.873,4,0.00045627,2.4516,6.1188,1.5471
27.711,4,0.17511,4.1336,6.1287,1.6039
36.752,4,0.70665,4.1218,6.1386,1.6927
15.26,1,0.30284,1.447,6.1485,1.4762
39.872,3,0.66476,3.504,6.1584,1.7207
39.015,3,0.11057,5.1425,6.1683,1.7105
43.754,1,0.025334,3.6344,6.1782,1.7563
25.995,4,0.2309,1.7193,6.1881,1.5771
20.969,6,0.77345,5.1486,6.198,1.5253
47.104,1,0.25629,4.0526,6.2079,1.785
33.864,5,0.34385,2.724,6.2178,1.651
40.8,2,0.36587,3.1373,6.2277,1.7188
35.541,5,0.70848,2.64,6.2376,1.6646
25.015,2,0.71017,4.6765,6.2475,1.5578
24.682,2,0.5683,2.7168,6.2574,1.5528
28.896,2,0.84821,4.0402,6.2673,1.5934
35.389,3,0.10858,2.8846,6.2772,1.6567
15.16,2,0.56751,2.3781,6.2871,1.4529
31.193,1,0.53755,4.1925,6.297,1.6116
50.615,9,0.33973,2.5128,6.3069,1.8042
32.527,3,0.8548,3.8195,6.3168,1.6218
41.923,3,0.95836,4.0902,6.3267,1.7142
36.149,5,0.82911,2.9252,6.3366,1.6549
29.903,2,0.73298,3.6727,6.3465,1.5908
33.239,6,0.36253,2.1399,6.3564,1.6226
28.702,1,0.99035,3.8833,6.3663,1.5757
38.945,1,0.76143,3.5822,6.3762,1.6765
